epi_week,date,country,state,city,newDeaths,deaths,newCases,totalCases,deathsMS,totalCasesMS,deaths_per_100k_inhabitants,totalCases_per_100k_inhabitants,deaths_by_totalCases,recovered,suspects,tests,tests_per_100k_inhabitants,vaccinated,vaccinated_per_100_inhabitants,vaccinated_second,vaccinated_second_per_100_inhabitants,vaccinated_single,vaccinated_single_per_100_inhabitants
116,2021-04-21,Brazil,BA,TOTAL,118,17574,3625,871672,17574,871672,118.15992,5860.74261,0.02016,834831,190000,1978117,13299.99656,2143424,14.41145,728608,4.89884,,
116,2021-04-21,Brazil,CE,TOTAL,141,16593,6917,634609,16572,631936,181.70016,6949.22886,0.02615,433321,87297,1826421,20000.05913,1203384,13.17755,502894,5.50690,,
116,2021-04-21,Brazil,DF,TOTAL,44,7388,884,369808,7388,369808,245.01968,12264.51513,0.01998,350781,661,782118,25938.58987,371394,12.31711,177875,5.89914,,
116,2021-04-21,Brazil,ES,TOTAL,23,8915,1511,422077,8913,422024,221.84067,10502.95497,0.02112,393316,242843,1223143,30436.66405,608652,15.14568,156697,3.89924,,
116,2021-04-21,Brazil,GO,TOTAL,81,14165,818,532735,14104,532302,201.82795,7590.59745,0.02659,507183,427613,1060095,15104.61000,750834,10.69815,252088,3.59184,,
116,2021-04-21,Brazil,MA,TOTAL,40,6991,918,259569,6991,259569,98.81019,3668.72593,0.02693,230904,2815,619742,8759.38015,723795,10.23006,250154,3.53566,,
116,2021-04-21,Brazil,MG,TOTAL,468,30994,11905,1298176,30994,1298176,146.41365,6132.49949,0.02388,1173894,2675975,3605959,17034.31717,2726116,12.87800,1047775,4.94962,,
116,2021-04-21,Brazil,MS,TOTAL,39,5374,749,240667,5335,239918,193.37989,8660.24514,0.02233,220401,2538,726235,26133.09315,445186,16.01973,191868,6.90424,,
116,2021-04-21,Brazil,MT,TOTAL,63,9296,1072,347815,9139,345755,266.78406,9981.87384,0.02673,325918,48576,1039067,29819.97815,326401,9.36732,115525,3.31543,,
116,2021-04-21,Brazil,PA,TOTAL,98,12263,1333,457961,12165,456628,142.54554,5323.35449,0.02678,425540,720,980727,11400.00453,957588,11.13104,407528,4.73712,,
116,2021-04-21,Brazil,PB,TOTAL,29,6549,1108,283147,6549,283147,162.98639,7046.74093,0.02313,194932,77408,763570,19003.13255,585154,14.56285,203893,5.07433,,
116,2021-04-21,Brazil,PE,TOTAL,63,13380,2480,388507,13380,388507,140.00105,4065.12623,0.03444,324576,8487,1493167,15623.68847,1221859,12.78487,469830,4.91605,,
116,2021-04-21,Brazil,PI,TOTAL,28,4858,1097,232049,4830,230952,148.41623,7089.30361,0.02094,225890,3678,663918,20283.28619,371962,11.36377,131576,4.01976,,
116,2021-04-21,Brazil,PR,TOTAL,181,20809,3947,917441,20809,917441,181.99299,8023.82762,0.02268,654855,12241,2902061,25381.07324,1471232,12.86722,548988,4.80138,,
116,2021-04-21,Brazil,RJ,TOTAL,365,42110,4101,712525,42110,712525,243.90466,4127.00465,0.05910,653975,52017,2313502,13399.99790,1931318,11.18636,570991,3.30723,,
116,2021-04-21,Brazil,RN,TOTAL,66,5261,1323,216783,5185,214488,150.02055,6181.69624,0.02427,150649,52838,679086,19364.54137,439008,12.51857,150350,4.28732,,
116,2021-04-21,Brazil,RO,TOTAL,25,4939,941,207030,4939,207030,277.90516,11649.05963,0.02386,187548,278705,543341,30572.43737,163323,9.18978,50170,2.82294,,
116,2021-04-21,Brazil,RR,TOTAL,0,1466,296,94566,1466,94270,242.00964,15611.10735,0.01550,89008,41093,222976,36809.23665,62681,10.34748,32814,5.41699,,
116,2021-04-21,Brazil,RS,TOTAL,175,23690,6168,934970,23690,934970,208.22275,8217.89891,0.02534,892039,13610,3541688,31129.59128,1992474,17.51281,584276,5.13548,,
116,2021-04-21,Brazil,SC,TOTAL,82,12842,2683,863842,12842,863842,179.23768,12056.76986,0.01487,825401,148451,1827719,25509.74293,899501,12.55447,377377,5.26711,,
116,2021-04-21,Brazil,SE,TOTAL,25,4034,729,193271,4034,193271,175.49080,8407.85384,0.02087,175573,2320,406505,17684.15658,288811,12.56412,121645,5.29191,,
116,2021-04-21,Brazil,SP,TOTAL,977,90627,17123,2786483,90627,2786483,197.36254,6068.25067,0.03252,2423528,1088735,12035827,26210.96748,6557778,14.28117,3426190,7.46137,,
116,2021-04-21,Brazil,TO,TOTAL,14,2428,366,155130,2414,154764,154.36789,9862.88724,0.01565,133331,405,465487,29594.82880,148063,9.41358,50129,3.18711,,
116,2021-04-21,Brazil,TOTAL,TOTAL,3197,381971,73988,14134150,381475,14122795,180.38287,6674.74384,0.02702,12436210,5514677,43385777,20488.60014,27518053,12.99519,10949701,5.17091,,
116,2021-04-22,Brazil,AC,TOTAL,9,1458,333,76212,1458,76212,165.31831,8641.45317,0.01913,63119,44233,200559,22740.79155,86103,9.76296,22457,2.54633,,
116,2021-04-22,Brazil,AL,TOTAL,20,4054,475,168747,4054,168747,121.47337,5056.30653,0.02402,160829,8803,412099,12348.06465,416138,12.46909,146186,4.38029,,
116,2021-04-22,Brazil,AM,TOTAL,20,12474,536,365969,12474,365969,300.97015,8830.02618,0.03408,311360,410,909902,21953.93183,560051,13.51280,213656,5.15505,,
116,2021-04-22,Brazil,AP,TOTAL,9,1497,227,103960,1497,103960,177.00664,12292.32463,0.01440,76149,2205,169813,20078.84304,79197,9.36433,28094,3.32186,,
116,2021-04-22,Brazil,BA,TOTAL,113,17687,2160,873832,17687,873832,118.91968,5875.26551,0.02024,840641,190000,1978117,13299.99656,2174605,14.62110,772201,5.19194,,
116,2021-04-22,Brazil,CE,TOTAL,83,16676,5979,640588,16635,638199,182.60904,7014.70136,0.02603,433321,87297,1826421,20000.05913,1207843,13.22638,513792,5.62623,,
116,2021-04-22,Brazil,DF,TOTAL,52,7440,878,370686,7440,370686,246.74424,12293.63360,0.02007,353241,661,782118,25938.58987,375706,12.46012,190706,6.32468,,
116,2021-04-22,Brazil,ES,TOTAL,96,9011,1897,423974,9000,423834,224.22953,10550.15988,0.02125,395538,242843,1247688,31047.44130,608733,15.14770,156746,3.90046,,
116,2021-04-22,Brazil,GO,TOTAL,71,14236,2282,535017,14182,533788,202.83958,7623.11220,0.02661,509499,427613,1065450,15180.90994,757337,10.79081,257733,3.67227,,
116,2021-04-22,Brazil,MA,TOTAL,41,7032,736,260305,7032,260305,99.38968,3679.12849,0.02701,234573,2815,628286,8880.14031,735229,10.39166,261230,3.69220,,
116,2021-04-22,Brazil,MG,TOTAL,392,31386,4452,1302628,31386,1302628,148.26543,6153.53045,0.02409,1191903,2675975,3605959,17034.31717,2762878,13.05166,1087468,5.13713,,
116,2021-04-22,Brazil,MS,TOTAL,48,5422,1006,241673,5374,240667,195.10714,8696.44539,0.02244,222597,2538,731262,26313.98647,448069,16.12347,196314,7.06423,,
116,2021-04-22,Brazil,MT,TOTAL,80,9376,1895,349710,9218,347396,269.07997,10036.25807,0.02681,328101,48576,1039067,29819.97815,326509,9.37042,115742,3.32166,,
116,2021-04-22,Brazil,PA,TOTAL,91,12354,2345,460306,12263,457961,143.60332,5350.61285,0.02684,429413,720,980727,11400.00453,962375,11.18668,425633,4.94757,,
116,2021-04-22,Brazil,PB,TOTAL,27,6576,1042,284189,6576,284189,163.65834,7072.67341,0.02314,195396,77408,763570,19003.13255,585430,14.56972,204160,5.08097,,
116,2021-04-22,Brazil,PE,TOTAL,45,13425,1202,389709,13425,389709,140.47191,4077.70330,0.03445,330763,8487,1493167,15623.68847,1239014,12.96437,489701,5.12397,,
116,2021-04-22,Brazil,PI,TOTAL,28,4886,1179,233228,4858,232049,149.27165,7125.32311,0.02095,227049,3678,666199,20352.97277,376202,11.49331,141182,4.31324,,
116,2021-04-22,Brazil,PR,TOTAL,150,20959,2584,920025,20959,920025,183.30487,8046.42697,0.02278,659225,12241,2918793,25527.40928,1505762,13.16921,606243,5.30213,,
116,2021-04-22,Brazil,RJ,TOTAL,252,42362,3578,716103,42362,716103,245.36426,4147.72872,0.05916,655639,52017,2313502,13399.99790,1947196,11.27832,582556,3.37421,,
116,2021-04-22,Brazil,RN,TOTAL,32,5293,862,217645,5222,214974,150.93304,6206.27668,0.02432,150649,52838,679086,19364.54137,446383,12.72888,165168,4.70986,,
116,2021-04-22,Brazil,RO,TOTAL,28,4967,563,207593,4967,207593,279.48065,11680.73823,0.02393,190718,278705,547245,30792.10567,166821,9.38660,51277,2.88523,,
116,2021-04-22,Brazil,RR,TOTAL,6,1472,203,94769,1466,94566,243.00013,15644.61892,0.01553,89008,41093,224924,37130.81562,62719,10.35375,32845,5.42211,,
116,2021-04-22,Brazil,RS,TOTAL,62,23752,869,935839,23752,935839,208.76770,8225.53697,0.02538,899756,13610,3560856,31298.06801,2003855,17.61284,595730,5.23616,,
116,2021-04-22,Brazil,SC,TOTAL,74,12916,1708,865550,12916,865550,180.27051,12080.60867,0.01492,833192,148451,1827719,25509.74293,916930,12.79773,409957,5.72183,,
116,2021-04-22,Brazil,SE,TOTAL,27,4061,1041,194312,4061,194312,176.66538,8453.14039,0.02090,176222,2320,409833,17828.93432,292777,12.73666,128604,5.59465,,
116,2021-04-22,Brazil,SP,TOTAL,183,90810,7267,2793750,90810,2793750,197.76106,6084.07635,0.03250,2436590,1088735,12035827,26210.96748,6695089,14.58020,3558540,7.74959,,
116,2021-04-22,Brazil,TO,TOTAL,12,2440,809,155939,2428,155130,155.13082,9914.32201,0.01565,136479,405,468526,29788.04297,148063,9.41358,50129,3.18711,,
116,2021-04-22,Brazil,TOTAL,TOTAL,2051,384022,48108,14182258,383502,14167973,181.35144,6697.46247,0.02708,12530970,5514677,43486715,20536.26733,27887014,13.16943,11404050,5.38548,,
116,2021-04-23,Brazil,AC,TOTAL,7,1465,164,76376,1465,76376,166.11202,8660.04864,0.01918,63119,44233,200559,22740.79155,86103,9.76296,22457,2.54633,,
116,2021-04-23,Brazil,AL,TOTAL,20,4074,518,169265,4074,169265,122.07265,5071.82780,0.02407,161436,8803,412835,12370.11803,432526,12.96014,173366,5.19471,,
116,2021-04-23,Brazil,AM,TOTAL,20,12494,829,366798,12494,366798,301.45271,8850.02812,0.03406,314201,410,909902,21953.93183,571396,13.78653,221746,5.35024,,
116,2021-04-23,Brazil,AP,TOTAL,5,1502,149,104109,1502,104109,177.59784,12309.94252,0.01443,76149,2205,169813,20078.84304,81524,9.63947,30421,3.59701,,
116,2021-04-23,Brazil,BA,TOTAL,117,17804,3652,877484,17804,877484,119.70634,5899.81997,0.02029,843954,190000,1978117,13299.99656,2206348,14.83452,832000,5.59401,,
116,2021-04-23,Brazil,CE,TOTAL,271,16947,4852,645440,16790,641230,185.57660,7067.83275,0.02626,440233,87297,1840685,20156.25578,1221639,13.37745,540948,5.92360,,
116,2021-04-23,Brazil,DF,TOTAL,54,7494,1033,371719,7494,371719,248.53512,12327.89258,0.02016,354122,661,782118,25938.58987,385908,12.79846,207602,6.88503,,
116,2021-04-23,Brazil,ES,TOTAL,81,9092,1709,425683,9079,425549,226.24513,10592.68660,0.02136,398099,242843,1253621,31195.07795,637260,15.85756,189936,4.72636,,
116,2021-04-23,Brazil,GO,TOTAL,200,14436,2564,537581,14343,536340,205.68925,7659.64498,0.02685,511674,427613,1065450,15180.90994,797339,11.36077,303277,4.32120,,
116,2021-04-23,Brazil,MA,TOTAL,31,7063,1045,261350,7063,261350,99.82783,3693.89843,0.02703,234573,2815,628286,8880.14031,771684,10.90692,285525,4.03559,,
116,2021-04-23,Brazil,MG,TOTAL,108,31494,5309,1307937,31494,1307937,148.77562,6178.60982,0.02408,1198780,2675975,3605959,17034.31717,2919813,13.79301,1175309,5.55208,,
116,2021-04-23,Brazil,MS,TOTAL,39,5461,985,242658,5422,241673,196.51053,8731.88998,0.02250,224726,2538,733395,26390.74108,452378,16.27853,202181,7.27535,,
116,2021-04-23,Brazil,MT,TOTAL,55,9431,1864,351574,9273,349426,270.65840,10089.75263,0.02683,330093,48576,1039067,29819.97815,365771,10.49719,140932,4.04458,,
116,2021-04-23,Brazil,PA,TOTAL,88,12442,1988,462294,12354,460306,144.62624,5373.72143,0.02691,431220,720,980727,11400.00453,962375,11.18668,438993,5.10287,,
116,2021-04-23,Brazil,PB,TOTAL,31,6607,1134,285323,6607,285323,164.42985,7100.89552,0.02316,195659,77408,763570,19003.13255,614956,15.30454,244889,6.09461,,
116,2021-04-23,Brazil,PE,TOTAL,99,13524,2031,391740,13524,391740,141.50779,4098.95459,0.03452,330763,8487,1493167,15623.68847,1266573,13.25273,516526,5.40465,,
116,2021-04-23,Brazil,PI,TOTAL,33,4919,1173,234401,4886,233228,150.27983,7161.15931,0.02099,228174,3678,668633,20427.33364,381190,11.64569,149989,4.58230,,
116,2021-04-23,Brazil,PR,TOTAL,240,21199,3555,923580,21199,923580,185.40388,8077.51857,0.02295,661922,12241,2926972,25598.94182,1527612,13.36031,667043,5.83388,,
116,2021-04-23,Brazil,RJ,TOTAL,272,42634,4646,720749,42634,720749,246.93971,4174.63875,0.05915,669491,52017,2313502,13399.99790,2019561,11.69747,639911,3.70642,,
116,2021-04-23,Brazil,RN,TOTAL,16,5309,0,217645,5254,215824,151.38929,6206.27668,0.02439,150649,52838,679086,19364.54137,451703,12.88058,175903,5.01598,,
116,2021-04-23,Brazil,RO,TOTAL,32,4999,699,208292,4999,208292,281.28121,11720.06921,0.02400,190718,278705,547245,30792.10567,168286,9.46903,53013,2.98291,,
116,2021-04-23,Brazil,RR,TOTAL,0,1472,258,95027,1472,94769,243.00013,15687.20997,0.01549,89008,41093,224924,37130.81562,64284,10.61211,36327,5.99692,,
116,2021-04-23,Brazil,RS,TOTAL,223,23975,6873,942712,23975,942712,210.72775,8285.94706,0.02543,905523,13610,3576511,31435.66730,2068146,18.17793,665083,5.84573,,
116,2021-04-23,Brazil,SC,TOTAL,98,13014,3057,868607,13014,868607,181.63831,12123.27566,0.01498,836030,148451,1827719,25509.74293,990324,13.82210,473110,6.60327,,
116,2021-04-23,Brazil,SE,TOTAL,27,4088,879,195191,4088,195191,177.83996,8491.37946,0.02094,176222,2320,409833,17828.93432,297323,12.93442,132536,5.76570,,
116,2021-04-23,Brazil,SP,TOTAL,863,91673,17812,2811562,91673,2811562,199.64046,6122.86635,0.03261,2440374,1088735,12035827,26210.96748,6887803,14.99988,3713981,8.08811,,
116,2021-04-23,Brazil,TO,TOTAL,12,2452,503,156442,2440,155939,155.89376,9946.30185,0.01567,137045,405,470581,29918.69619,154080,9.79613,56195,3.57278,,
116,2021-04-23,Brazil,TOTAL,TOTAL,3042,387064,69281,14251539,386416,14237078,182.78800,6730.17989,0.02716,12593957,5514677,43538104,20560.53539,28783905,13.59298,12289199,5.80348,,
116,2021-04-24,Brazil,AC,TOTAL,11,1476,227,76603,1476,76603,167.35927,8685.78750,0.01927,63119,44233,200559,22740.79155,88849,10.07433,23841,2.70326,,
116,2021-04-24,Brazil,AL,TOTAL,22,4096,873,170138,4096,170138,122.73185,5097.98622,0.02407,161436,8803,412835,12370.11803,434944,13.03259,181139,5.42762,,
116,2021-04-24,Brazil,AM,TOTAL,12,12506,544,367342,12506,367342,301.74224,8863.15364,0.03404,314201,410,909902,21953.93183,578037,13.94676,229233,5.53089,,
116,2021-04-24,Brazil,AP,TOTAL,3,1505,128,104237,1505,104237,177.95256,12325.07736,0.01444,76149,2205,169813,20078.84304,82730,9.78207,32403,3.83136,,
116,2021-04-24,Brazil,BA,TOTAL,104,17908,3319,880803,17908,880803,120.40559,5922.13548,0.02033,843954,190000,1978117,13299.99656,2226177,14.96784,863660,5.80687,,
116,2021-04-24,Brazil,CE,TOTAL,17,16964,4044,649484,16957,648344,185.76276,7112.11621,0.02612,440233,87297,1840685,20156.25578,1221639,13.37745,540948,5.92360,,
116,2021-04-24,Brazil,DF,TOTAL,40,7534,844,372563,7534,372563,249.86170,12355.88346,0.02022,354122,661,782118,25938.58987,398019,13.20012,212617,7.05135,,
116,2021-04-24,Brazil,ES,TOTAL,32,9124,1023,426706,9124,426649,227.04142,10618.14291,0.02138,398862,242843,1253621,31195.07795,649098,16.15214,208525,5.18893,,
116,2021-04-24,Brazil,GO,TOTAL,29,14465,146,537727,14465,537727,206.10246,7661.72524,0.02690,511674,427613,1065450,15180.90994,797339,11.36077,303277,4.32120,,
116,2021-04-24,Brazil,MA,TOTAL,31,7094,299,261649,7094,261649,100.26599,3698.12447,0.02711,234573,2815,628286,8880.14031,788184,11.14012,299911,4.23892,,
116,2021-04-24,Brazil,MG,TOTAL,493,31987,11360,1319297,31987,1319297,151.10452,6232.27373,0.02425,1210071,2675975,3605959,17034.31717,2919813,13.79301,1175309,5.55208,,
116,2021-04-24,Brazil,MS,TOTAL,53,5514,895,243553,5461,242658,198.41770,8764.09597,0.02264,224726,2538,733395,26390.74108,462069,16.62725,204639,7.36380,,
116,2021-04-24,Brazil,MT,TOTAL,32,9463,1244,352818,9308,350709,271.57676,10125.45394,0.02682,330093,48576,1039067,29819.97815,372895,10.70164,147671,4.23798,,
116,2021-04-24,Brazil,PA,TOTAL,62,12504,549,462843,12442,462294,145.34693,5380.10302,0.02702,431220,720,980727,11400.00453,973275,11.31338,447517,5.20195,,
116,2021-04-24,Brazil,PB,TOTAL,22,6629,1015,286338,6629,286338,164.97736,7126.15604,0.02315,195659,77408,763570,19003.13255,617290,15.36263,249003,6.19699,,
116,2021-04-24,Brazil,PE,TOTAL,46,13570,2089,393829,13570,393829,141.98911,4120.81275,0.03446,330763,8487,1493167,15623.68847,1271168,13.30081,525352,5.49700,,
116,2021-04-24,Brazil,PI,TOTAL,36,4955,802,235203,4919,234401,151.37966,7185.66112,0.02107,228174,3678,668633,20427.33364,382653,11.69039,154498,4.72005,,
116,2021-04-24,Brazil,PR,TOTAL,282,21481,3983,927563,21481,927563,187.87022,8112.35340,0.02316,661922,12241,2926972,25598.94182,1533821,13.41461,691313,6.04614,,
116,2021-04-24,Brazil,RJ,TOTAL,223,42857,2831,723580,42857,723580,248.23134,4191.03614,0.05923,669491,52017,2313502,13399.99790,2022854,11.71654,643322,3.72618,,
116,2021-04-24,Brazil,RN,TOTAL,13,5322,400,218045,5309,216902,151.76000,6217.68292,0.02441,150649,52838,679086,19364.54137,452929,12.91554,178740,5.09688,,
116,2021-04-24,Brazil,RO,TOTAL,41,5040,595,208887,5040,208887,283.58818,11753.54837,0.02413,190718,278705,547245,30792.10567,173155,9.74300,56791,3.19549,,
116,2021-04-24,Brazil,RR,TOTAL,0,1472,196,95223,1472,95027,243.00013,15719.56597,0.01546,89008,41093,224924,37130.81562,64284,10.61211,36327,5.99692,,
116,2021-04-24,Brazil,RS,TOTAL,177,24152,5713,948425,24152,948425,212.28349,8336.16135,0.02547,905523,13610,3576511,31435.66730,2070584,18.19935,666267,5.85614,,
116,2021-04-24,Brazil,SC,TOTAL,71,13085,3375,871982,13085,871982,182.62927,12170.38104,0.01501,836030,148451,1827719,25509.74293,990324,13.82210,473110,6.60327,,
116,2021-04-24,Brazil,SE,TOTAL,27,4115,802,195993,4115,195993,179.01454,8526.26881,0.02100,176222,2320,409833,17828.93432,299342,13.02225,134221,5.83901,,
116,2021-04-24,Brazil,SP,TOTAL,875,92548,16271,2827833,92548,2827833,201.54599,6158.30045,0.03273,2440374,1088735,12035827,26210.96748,6955450,15.14720,3778108,8.22776,,
116,2021-04-24,Brazil,TO,TOTAL,12,2464,214,156656,2452,156442,156.65670,9959.90758,0.01573,137045,405,470581,29918.69619,154080,9.79613,56195,3.57278,,
116,2021-04-24,Brazil,TOTAL,TOTAL,2766,389830,63781,14315320,389492,14308215,184.09422,6760.29998,0.02723,12606011,5514677,43538104,20560.53539,28981002,13.68606,12513937,5.90961,,
117,2021-04-25,Brazil,AC,TOTAL,4,1480,144,76747,1480,76747,167.81282,8702.11524,0.01928,63119,44233,200559,22740.79155,88849,10.07433,23841,2.70326,,
117,2021-04-25,Brazil,AL,TOTAL,21,4117,473,170611,4117,170611,123.36109,5112.15911,0.02413,161436,8803,412835,12370.11803,436284,13.07274,184109,5.51661,,
117,2021-04-25,Brazil,AM,TOTAL,11,12517,371,367713,12517,367713,302.00765,8872.10506,0.03404,314201,410,909902,21953.93183,578691,13.96254,229412,5.53521,,
117,2021-04-25,Brazil,AP,TOTAL,2,1507,71,104308,1507,104308,178.18905,12333.47246,0.01445,76149,2205,169813,20078.84304,82816,9.79224,32575,3.85170,,
117,2021-04-25,Brazil,BA,TOTAL,95,18003,3241,884044,18003,884044,121.04433,5943.92655,0.02036,843954,190000,1978117,13299.99656,2234208,15.02184,871954,5.86264,,
117,2021-04-25,Brazil,CE,TOTAL,31,16995,2664,652148,16988,650846,186.10222,7141.28811,0.02606,440233,87297,1840685,20156.25578,1221639,13.37745,540948,5.92360,,
117,2021-04-25,Brazil,DF,TOTAL,35,7569,938,373501,7569,373501,251.02246,12386.99180,0.02027,354122,661,782118,25938.58987,400838,13.29361,214412,7.11088,,
117,2021-04-25,Brazil,ES,TOTAL,41,9165,937,427643,9159,427631,228.06166,10641.45920,0.02143,398862,242843,1253621,31195.07795,651642,16.21545,210595,5.24044,,
117,2021-04-25,Brazil,GO,TOTAL,45,14510,1109,538836,14505,538640,206.74363,7677.52667,0.02693,513938,427613,1065450,15180.90994,797339,11.36077,303277,4.32120,,
117,2021-04-25,Brazil,MA,TOTAL,5,7099,211,261860,7099,261860,100.33666,3701.10673,0.02711,234573,2815,628286,8880.14031,793081,11.20934,305022,4.31115,,
117,2021-04-25,Brazil,MG,TOTAL,331,32318,3856,1323153,32318,1323153,152.66814,6250.48922,0.02442,1214612,2675975,3605959,17034.31717,2919813,13.79301,1175309,5.55208,,
117,2021-04-25,Brazil,MS,TOTAL,28,5542,647,244200,5514,243553,199.42526,8787.37784,0.02269,224726,2538,733395,26390.74108,465586,16.75381,205262,7.38622,,
117,2021-04-25,Brazil,MT,TOTAL,37,9500,625,353443,9345,351368,272.63862,10143.39069,0.02688,330093,48576,1039067,29819.97815,374464,10.74667,148496,4.26166,,
117,2021-04-25,Brazil,PA,TOTAL,68,12572,133,462976,12504,462843,146.13736,5381.64902,0.02715,432186,720,980727,11400.00453,975775,11.34244,457613,5.31931,,
117,2021-04-25,Brazil,PB,TOTAL,19,6648,1002,287340,6648,287340,165.45022,7151.09303,0.02314,195659,77408,763570,19003.13255,618730,15.39847,251046,6.24784,,
117,2021-04-25,Brazil,PE,TOTAL,70,13640,1734,395563,13640,395563,142.72155,4138.95638,0.03448,330763,8487,1493167,15623.68847,1278381,13.37628,534743,5.59526,,
117,2021-04-25,Brazil,PI,TOTAL,30,4985,479,235682,4955,235203,152.29619,7200.29500,0.02115,228951,3678,670366,20480.27833,383328,11.71101,156856,4.79209,,
117,2021-04-25,Brazil,PR,TOTAL,83,21564,1534,929097,21564,929097,188.59613,8125.76958,0.02321,661922,12241,2926972,25598.94182,1541413,13.48101,702916,6.14762,,
117,2021-04-25,Brazil,RJ,TOTAL,57,42914,1016,724596,42914,724596,248.56149,4196.92089,0.05922,669491,52017,2313502,13399.99790,2022854,11.71654,643322,3.72618,,
117,2021-04-25,Brazil,RN,TOTAL,59,5381,3011,221056,5322,218045,153.44242,6303.54338,0.02434,150649,52838,679086,19364.54137,453973,12.94531,181596,5.17832,,
117,2021-04-25,Brazil,RO,TOTAL,8,5048,279,209166,5048,209166,284.03832,11769.24700,0.02413,190718,278705,547245,30792.10567,173155,9.74300,56791,3.19549,,
117,2021-04-25,Brazil,RR,TOTAL,0,1472,85,95308,1472,95223,243.00013,15733.59790,0.01544,89008,41093,224924,37130.81562,64284,10.61211,36327,5.99692,,
117,2021-04-25,Brazil,RS,TOTAL,44,24196,533,948958,24196,948958,212.67023,8340.84614,0.02550,905523,13610,3576511,31435.66730,2070583,18.19935,666273,5.85619,,
